cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,id,name,hierarchy,subsystem
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,|PWY-6657|,polyhydroxydecanoate biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Storage-Compounds-Biosynthesis|",metabolism
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,|PWY6666-1|,anandamide degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Fatty-Acid-and-Lipid-Degradation|",metabolism
control vs. substrate,19604.5998020012,0.071339403388082,0.0227746901245966,3.1323984211331,0.00173384412582293,0.0363465101931771,|PWY-6845|,nitric oxide biosynthesis I (plants),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Metabolic-Regulators|,|Nitric-Oxide-Biosynthesis|",metabolism
control vs. substrate,19586.4196599368,0.0712727465022594,0.0227274064079943,3.13598240040225,0.00171279481975141,0.0363465101931771,|PWY-6922|,L-N&delta;-acetylornithine biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|Other-Amino-Acid-Biosynthesis|,|L-Ornithine-Biosynthesis|",metabolism
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,|PWY-6965|,methylamine degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|Methylamine-Degradation|",metabolism
control vs. substrate,2091.10353842226,-0.346050636016356,0.072455718777339,-4.77602930252878,1.78790351298034e-06,0.000438876194246871,|PWY-6995|,5-hydroxymethylfurfural degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|",metabolism
control vs. substrate,19212.7501830126,0.0787444727580355,0.0238096418039778,3.30725146586959,0.000942162741160721,0.0301847610281303,|PWY-7115|,"C4 photosynthetic carbon assimilation cycle, NAD-ME type","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Photosynthesis|",metabolism
control vs. substrate,19598.6332165931,0.0716709488158927,0.0227931253885072,3.14441076395915,0.00166421658929224,0.0363465101931771,|PWY-7198|,pyrimidine deoxyribonucleotides de novo biosynthesis IV,"|PYR-NUC-SYN|,|Pyrimidine-De-Novo-Biosyn|,|Biosynthesis|,|Nucleotide-Biosynthesis|,|Deoxyribonucleotide-Biosynthesis|,|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Metabolic-Clusters|",metabolism
control vs. substrate,2294.34730184167,-0.31512187845514,0.0680314145412759,-4.63200538427655,3.62140733281688e-06,0.000683238850124784,|PWY-7309|,acrylonitrile degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Other-Degradation|,|Acrylonitrile-Degradation|",metabolism
control vs. substrate,4391.99714245572,-0.347936812215047,0.108066307350677,-3.21966041724721,0.00128342530282659,0.0359691069375998,|PWY-7441|,polymyxin A biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Antibiotic-Biosynthesis|",metabolism
control vs. substrate,2627.97987094448,-0.403543044961461,0.0960198684182678,-4.20270358217537,2.63745862432448e-05,0.00336991632819543,|PWY-7521|,3-(4-sulfophenyl)butanoate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Sulfoaromatics-Degradation|",metabolism
control vs. substrate,19598.6332165931,0.0716709488158927,0.0227931253885072,3.14441076395915,0.00166421658929224,0.0363465101931771,|PWY-7560|,methylerythritol phosphate pathway II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Terpenoid-Biosynthesis|,|ISOPRENOIDS|,|Isopentenyl-Diphosphate-Biosynthesis|,|MEP-Pathways|",metabolism
control vs. substrate,4503.76673879318,-0.339100508757022,0.107959006054117,-3.14101177058855,0.00168365265631592,0.0363465101931771,|PWY-7987|,vanchrobactin biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Siderophores-Biosynthesis|",metabolism
control vs. substrate,2116.63761438481,-0.35123551297699,0.071534055378749,-4.91004614679421,9.10549628286762e-07,0.000386528317207731,|PWY-8014|,L-phenylalanine degradation VI (reductive Stickland reaction),"|Energy-Metabolism|,|Fermentation|,|Amino-Acid-Fermentation|,|Stickland-Reductive|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|PHENYLALANINE-DEG|",metabolism
control vs. substrate,2116.63761438481,-0.35123551297699,0.071534055378749,-4.91004614679421,9.10549628286762e-07,0.000386528317207731,|PWY-8016|,L-tyrosine degradation V (reductive Stickland reaction),"|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|TYROSINE-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Amino-Acid-Fermentation|,|Stickland-Reductive|",metabolism
control vs. substrate,1732.07040304791,-0.336942119161599,0.108874887115755,-3.09476434913191,0.0019696932298424,0.0398159417175286,|PWY-8058|,2-deoxy-D-ribose degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|2-Deoxy-D-Ribose-Degradation|",metabolism
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,|PWY-8165|,cytidylyl molybdenum cofactor sulfurylation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Molybdenum-Cofactor-Biosynthesis|",metabolism
control vs. substrate,19598.6332165931,0.0716709488158927,0.0227931253885072,3.14441076395915,0.00166421658929224,0.0363465101931771,|PWY-83|,monolignol glucosides biosynthesis,"|Metabolic-Clusters|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|PHENYLPROPANOID-SYN|,|LIGNIN-SYN|",metabolism
control vs. substrate,14688.5680993257,0.157066464157644,0.0460796076921341,3.40858943954195,0.000652996753010573,0.0228423653747941,|PYRIDNUCSYN-PWY|,NAD de novo biosynthesis I (from aspartate),"|Carriers-Biosynthesis|,|Electron-Carrier-Biosynthesis|,|NAD-Metabolism|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|NAD-SYN|",metabolism
control vs. substrate,1748.08617099169,-0.325607325645792,0.108005884446347,-3.01471838608515,0.00257217960547052,0.0496131419016728,EMHC,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:EMHC,,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,MEXF,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:MEXF,,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,PA1464,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1642.90023901809,-0.40848000383155,0.128838562778871,-3.17047935820765,0.00152187645201137,0.0363465101931771,PA1657,(PA1657) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1833.54279939207,-0.377567640852726,0.110291625992074,-3.42335728081351,0.00061852722103305,0.0228423653747941,PA1658,(PA1658) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,alg8,(alg8) alginate-c5-mannuronan-epimerase AlgG [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,algI,(algI) alginate o-acetyltransferase AlgI [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,algU,(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1658.91600696187,-0.39563831366932,0.126860692040631,-3.11868323674764,0.00181661146140632,0.0375207660742323,cheY,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,crc,(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,fleN,(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,flgC,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,flgG,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,flgI,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1632.57742996461,-0.426931346489475,0.131702757160425,-3.24162800911933,0.00118849044753672,0.035099681638879,fliE,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,fliG,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,fliI,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,fliM,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,fliP,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,pilH,(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1632.57742996461,-0.426931346489475,0.131702757160425,-3.24162800911933,0.00118849044753672,0.035099681638879,pilZ,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,rpoN,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,virulence
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,Biofilm,Biofilm,,virulence
control vs. substrate,1896.97974623216,-0.362759595068113,0.106352950614126,-3.41090296953106,0.000647481286720998,0.0228423653747941,Motility,Motility,,virulence
control vs. substrate,10428.7270384661,0.264184916044085,0.0797856872215488,3.31118180771566,0.000929028280481862,0.0301847610281303,CBM32,"Binding to galactose and lactose has been demonstrated for the module of Micromonospora viridifaciens sialidase (PMID: 16239725). Binding to polygalacturonic acid has been shown for a Yersinia member (PMID: 17292916). Binding to LacNAc (beta-D-galactosyl-1,4-beta-D-N-acetylglucosamine) has been shown for an N-acetylglucosaminidase from Clostridium perfingens (PMID: 16990278).",,cazyme
control vs. substrate,1741.42296985402,-0.34488207288842,0.0768918184833147,-4.48528958855692,7.28149713975427e-06,0.00123639821433028,GH148,"beta-1,3-glucanase (EC 3.2.1.-)",,cazyme
control vs. substrate,18344.6562215353,0.0845786959359834,0.0262853556926848,3.2177116766018,0.00129217639764051,0.0359691069375998,GH36,alpha-galactosidase (EC 3.2.1.22); alpha-N-acetylgalactosaminidase (EC 3.2.1.49); stachyose synthase (EC 2.4.1.67); raffinose synthase (EC 2.4.1.82),,cazyme
control vs. substrate,2633.09294897256,-0.394572423987979,0.0957312223536643,-4.12166913037308,3.76137170798861e-05,0.00407128364923006,GT104,dTDP-beta-L-Rhap : arginine alpha-L-rhamnosyltransferase (EC 2.4.1.-),,cazyme
control vs. substrate,1880.7856021887,-0.375508350265801,0.107673010071769,-3.48748818311577,0.000487580469255778,0.0228423653747941,PL7,"poly(beta-mannuronate) lyase / M-specific alginate lyase (EC 4.2.2.3); alpha-L-guluronate lyase / G-specific alginate lyase (EC 4.2.2.11); poly-(MG)-lyase / MG-specific alginate lyase (EC 4.2.2.-); endo-beta-1,4-glucuronan lyase (EC 4.2.2.14); oligoalginate lyase / exo-alginate lyase (EC 4.2.2.26)",,cazyme
control vs. substrate,6373.61522930765,-0.368286129963972,0.119876273219558,-3.07221871411904,0.00212473980749967,0.0424448022721699,antibiotics,antibiotics,,uast
control vs. substrate,1891.10841124218,-0.361727126945111,0.106374665751444,-3.40050071499473,0.000672625599964491,0.0228423653747941,eps,eps,,uast
control vs. substrate,2622.79982154354,-0.402926382491352,0.0961431499447572,-4.19090057609793,2.77849402795854e-05,0.00336991632819543,cpd00066_cs,L-Phenylalanine,,exchange
control vs. substrate,1930.93100151035,0.309622679772594,0.0902767804350617,3.42970449633296,0.000604238918364927,0.0228423653747941,cpd00076_ferm,Sucrose,,exchange
control vs. substrate,1648.59319790839,-0.413505660759249,0.129487531730564,-3.19340136639307,0.00140607362864312,0.0363465101931771,cpd00153_cs,Benzoate,,exchange
control vs. host,2968.0641433066,0.320652659242271,0.100185591433482,3.20058657791293,0.00137148159235346,0.00806806435110866,|3-HYDROXYPHENYLACETATE-DEGRADATION-PWY|,4-hydroxyphenylacetate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|",metabolism
control vs. host,2458.31753699273,-0.310798774761885,0.119072354176026,-2.61016738026718,0.0090497931123904,0.0383502308398638,|4TOLCARBDEG-PWY|,4-toluenecarboxylate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|",metabolism
control vs. host,2445.41048249428,0.547960205861718,0.148694585844368,3.68513892251089,0.000228577927796672,0.00185951233153509,|ADENOSYLHOMOCYSCAT-PWY|,L-methionine salvage from L-homocysteine,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|METHIONINE-SYN|,|Methionine-Salvage|",metabolism
control vs. host,1021.92377628741,1.47972498625848,0.240962805460175,6.14088545090017,8.20627474701137e-10,3.43173933810587e-07,|AEROBACTINSYN-PWY|,aerobactin biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Siderophores-Biosynthesis|",metabolism
control vs. host,8229.54655022612,0.30103671960181,0.114397532168822,2.63149662317501,0.0085009711939196,0.036559578772882,|ALANINE-VALINESYN-PWY|,L-alanine biosynthesis I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|ALANINE-SYN|",metabolism
control vs. host,13325.1931643666,0.226203792795548,0.0898117804417488,2.5186427847543,0.0117808107163767,0.0474913932003936,|ANAGLYCOLYSIS-PWY|,glycolysis III (from glucose),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|GLYCOLYSIS-VARIANTS|",metabolism
control vs. host,2291.09992174557,0.612221704142164,0.139737672292513,4.38122157109214,1.1801578306269e-05,0.00018216795231728,|ANAPHENOXI-PWY|,L-phenylalanine degradation II (anaerobic),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|PHENYLALANINE-DEG|",metabolism
control vs. host,1735.42198062967,-0.61940917809881,0.144499152152253,-4.28659385797754,1.81433564720775e-05,0.000255991420223219,|ARGDEG-V-PWY|,L-arginine degradation X (arginine monooxygenase pathway),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|ARGININE-DEG|",metabolism
control vs. host,13325.1931643666,0.226203792795548,0.0898117804417488,2.5186427847543,0.0117808107163767,0.0474913932003936,|ASPARAGINE-BIOSYNTHESIS|,L-asparagine biosynthesis I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|ASPARAGINE-SYN|",metabolism
control vs. host,11644.6549007774,-0.30447051446714,0.119465894008427,-2.54859779851196,0.0108156956402537,0.0444946385564877,|CATECHOL-ORTHO-CLEAVAGE-PWY|,catechol degradation to &beta;-ketoadipate,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Catechol-Degradation|",metabolism
control vs. host,9409.30197636636,0.452630348190842,0.121155827439381,3.73593542924968,0.000187018657545261,0.00157829764264833,|DARABITOLUTIL-PWY|,D-arabitol degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,4945.82976416323,0.306065396323107,0.108822404458775,2.81252190525761,0.00491546753420873,0.024321464018578,|DHGLUCONATE-PYR-CAT-PWY|,glucose degradation (oxidative),"|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|SUGAR-ACIDS-DEG|",metabolism
control vs. host,11171.3898335889,0.258231886440575,0.102870432199894,2.5102634539222,0.0120641118224427,0.0483099466770101,|DTDPRHAMSYN-PWY|,dTDP-&beta;-L-rhamnose biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|dTDP-Sugar-Biosynthesis|",metabolism
control vs. host,8228.22030712967,0.301054609256653,0.114395743999447,2.63169414115712,0.008496031066333,0.036559578772882,|ENTNER-DOUDOROFF-PWY|,Entner-Doudoroff shunt,"|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Entner-Duodoroff-Pathways|",metabolism
control vs. host,4237.93063621905,-0.599640790878094,0.158732739315513,-3.77767556626229,0.000158298907878257,0.00137446070975063,|ETHYL-PWY|,ethene biosynthesis I (plants),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|HORMONE-SYN|,|Plant-Hormone-Biosynthesis|,|Ethylene-Biosynthesis|",metabolism
control vs. host,5989.7234443323,0.398637954775876,0.094894913030626,4.20083587249004,2.65931330299297e-05,0.000358411927254127,|GALACTARDEG-PWY|,D-galactarate degradation I,"|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|SUGAR-ACIDS-DEG|,|D-Galactarate-Degradation|",metabolism
control vs. host,7529.82137830805,0.326549353358626,0.118864404307541,2.74724258503611,0.00600986647725604,0.0275449424965481,|GALACTCAT-PWY|,D-galactonate degradation,"|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|SUGAR-ACIDS-DEG|",metabolism
control vs. host,8810.54365519216,0.506367168698957,0.125234372245609,4.04335614591394,5.26914898706441e-05,0.000517178427752083,|GALACTUROCAT-PWY|,D-galacturonate degradation I,"|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|SUGAR-ACIDS-DEG|,|D-Galacturonate-Degradation|",metabolism
control vs. host,1481.41728742407,-0.820235870446766,0.205759146501492,-3.98638837880686,6.70866661976417e-05,0.00060883677966302,|GALLATE-DEGRADATION-I-PWY|,gallate degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|GALLATE-DEG|",metabolism
control vs. host,2743.13358755211,0.525211077160319,0.14987731488738,3.50427332885546,0.000457855160432345,0.00293942218564708,|GLUCOSE1PMETAB-PWY|,glucose and glucose-1-phosphate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,14409.4143152365,0.24683219734048,0.0871008363030981,2.83386713396804,0.00459884483733281,0.0228802032402839,|GLYCINE-SYN2-PWY|,glycine biosynthesis II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|GLYCINE-SYN|",metabolism
control vs. host,14409.4143152365,0.24683219734048,0.0871008363030981,2.83386713396804,0.00459884483733281,0.0228802032402839,|GLYCLEAV-PWY|,glycine cleavage,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|GLYCINE-DEG|",metabolism
control vs. host,1620.01980158325,-0.787706179161625,0.19445786336832,-4.05078079907544,5.10470108813773e-05,0.000503775418862117,|GLYOXDEG-PWY|,glycolate and glyoxylate degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|Glycolate-Degradation|",metabolism
control vs. host,1863.07182015777,0.678241554334198,0.163865442654652,4.13901517822522,3.48799875930903e-05,0.000439859314383446,|HEXPPSYN-PWY|,hexaprenyl diphosphate biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Polyprenyl-Biosynthesis|,|All-Trans-Polyprenyl-Biosynthesis|",metabolism
control vs. host,3462.32507804863,0.247233066863972,0.0942407153570037,2.62342094844464,0.00870516438406653,0.0372548030275454,|HYDROXYPRODEG-PWY|,trans-4-hydroxy-L-proline degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|MISCELLANEOUS-DEG|,|Hydroxyprolines-Degradation|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|KDO-LIPASYN-PWY|,(Kdo)2-lipid A biosynthesis I (E. coli),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|",metabolism
control vs. host,10138.3926905109,-0.466126389273578,0.155602310458865,-2.99562640104115,0.00273881763169026,0.0149435185584067,|LIPAS-PWY|,triacylglycerol degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Fatty-Acid-and-Lipid-Degradation|",metabolism
control vs. host,11530.4564963241,0.32038158458366,0.115131837699098,2.78273665205441,0.00539025386537173,0.0263102661644901,|LYSINE-DEG1-PWY|,L-lysine degradation XI (mammalian),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|LYSINE-DEG|",metabolism
control vs. host,1732.04513083432,0.490309082104402,0.17961190841201,2.72982502351506,0.00633679493482051,0.0288268303584026,|LYXMET-PWY|,L-lyxose degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,2742.92624634677,0.524981764734863,0.149880140396332,3.50267729498145,0.000460607130973491,0.00293942218564708,|MANNCAT-PWY|,D-mannose degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|D-Mannose-Degradation|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|MANNIDEG-PWY|,mannitol degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,2417.56379301367,0.795564048057324,0.212524177676663,3.74340489987781,0.000181543331787329,0.00153928289768975,|NOPALINEDEG-PWY|,nopaline degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|N-CONTAINING-SECONDARY-CMPD-DEG|",metabolism
